adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/1dApwEEMrk7QnUb1EpyYWrG6nRh.jpg,"[35, 18, 14, 10749]",10215,en,Sliding Doors,"Helen, a London ad executive, is fired from her job and rushes out to catch a train, but, as she runs down, her life suddenly splits off. In one version she catches the train; in the second, she misses it. Her whole life changes in that one second, and the rest of the film depicts what happens in each scenario.",5.0191,/s8VOVTywXZIIHqdEjkCZziH0ebq.jpg,1998-04-23,Sliding Doors,False,6.565,1406
False,/c4pO6YmyuUexu6WVlMjfXg2e4Zp.jpg,"[18, 10751, 14]",413518,it,Pinocchio,"Old woodcarver Geppetto fashions a wooden puppet, Pinocchio, who magically comes to life. Pinocchio longs for adventure and is easily led astray, encountering magical beasts, fantastical spectacles, while making friends and foes along his journey. However, his dream is to become a real boy, which can only come true if he finally changes his ways.",3.0122,/9c3EG58062cl5zjBqSkDhoKIOtD.jpg,2019-12-19,Pinocchio,False,6.563,1567
False,/A6d09KtZKdVGSg0gzsldjDwwvhD.jpg,"[12, 10751, 14]",241259,en,Alice Through the Looking Glass,Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.,12.4511,/kbGamUkYfgKIYIrU8kW5oc0NatZ.jpg,2016-05-25,Alice Through the Looking Glass,False,6.562,6749
False,/wdpebYdOMtUJpfYZsUei07wOfuB.jpg,"[12, 14, 10749]",18032,en,The Secret of Moonacre,"When 13 year old Maria Merryweather's father dies, leaving her orphaned and homeless, she is forced to leave her luxurious London life to go and live with Sir Benjamin, an eccentric uncle she didn't know she had, at the mysterious Moonacre Manor.",5.5875,/1ZdwKhauiCgIxulUme63JjejpTS.jpg,2009-02-06,The Secret of Moonacre,False,6.561,490
False,/kZwpxqIXPqNfRigrqF5rN8L54a.jpg,"[35, 10749, 14]",433310,en,When We First Met,"Using a magical photo booth that sends him back in time, Noah relives the night he met Avery over and over, trying to persuade her to fall for him.",5.1991,/pscQKoikkSJxAu8O5LKtjgGJEt1.jpg,2018-02-08,When We First Met,False,6.559,2352
False,/ml2Nl1JzWV0WlniVuF5YLrYt1ot.jpg,"[14, 28, 12]",736526,no,Troll,"When an explosion in the Norwegian mountains awakens an ancient troll, officials appoint a fearless paleontologist to stop it from wreaking deadly havoc.",3.3316,/ulgKdif3ubMACDltr8VZy6fyVjW.jpg,2022-11-30,Troll,False,6.558,2009
False,/gdQk5g4TC95957Xs4xGbcOBnG56.jpg,"[35, 12, 14, 878, 28]",11551,en,Small Soldiers,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",5.5439,/2nuUjSzHsoYlRvTPmLo7m7gCQry.jpg,1998-07-10,Small Soldiers,False,6.557,2301
False,/x04SgdgxFGeNk2SLUnv9aXEuzQT.jpg,"[27, 53, 14]",526051,en,Look Away,A timid and socially alienated 17-year-old high school student's life is turned upside down when she switches places with her sinister mirror image.,8.3891,/8WTEFOwFBx0mHurnEfv27I0FOe2.jpg,2018-10-12,Look Away,False,6.556,956
False,/86b0NGY1i0bt3ckhkcHxiCSMxk1.jpg,"[14, 27, 28, 53]",36586,en,Blade II,"Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires.",9.6682,/yDHwo3eWcMiy5LnnEnlGV9iLu9k.jpg,2002-03-22,Blade II,False,6.554,5152
False,/sVkjgKq8cwKm95LCyfrLldLbQIG.jpg,"[28, 18, 14]",274857,en,King Arthur: Legend of the Sword,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",9.9737,/9kKXH6eJpzoFGhCbTN3FVwSQK3n.jpg,2017-05-10,King Arthur: Legend of the Sword,False,6.553,6015
False,/ovggmAOu1IbPGTQE8lg4lBasNC7.jpg,"[14, 878, 12]",412656,en,Chaos Walking,"Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality, where all inner thoughts are seen and heard by everyone.",7.9976,/xAYGdGBGptNkisXRpmhZSry6SPF.jpg,2021-02-24,Chaos Walking,False,6.552,2542
False,/nVodCGKYLpqNC8YwQAbivKlWCgZ.jpg,"[28, 12, 14]",293167,en,Kong: Skull Island,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",13.1516,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,2017-03-08,Kong: Skull Island,False,6.552,11071
False,/zFyuN8vF2XNSzxIdACES0IyNrhK.jpg,"[16, 12, 10751, 14]",116711,en,Epic,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world—and ours.,7.7717,/81cSsWzjTfR3cJSqnTiHwy1eyPK.jpg,2013-05-15,Epic,False,6.548,2904
False,/xbqluNfftDJtxDsqcpx9kKme4LF.jpg,"[14, 28, 12, 18]",8840,en,DragonHeart,"In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.",6.8977,/1J2FvxEoEKMFT9TjUdfhm0MJhZD.jpg,1996-05-31,DragonHeart,False,6.548,2131
False,/ie8OSgIHEl6yQiGJ90dsyBWOpQA.jpg,"[16, 14, 12, 28]",839033,en,The Lord of the Rings: The War of the Rohirrim,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",9.3974,/hE9SAMyMSUGAPsHUGdyl6irv11v.jpg,2024-12-05,The Lord of the Rings: The War of the Rohirrim,False,6.546,834
False,/h5Vxa8BRTeuY2MEu6lnJjv6p2Zr.jpg,"[35, 16, 12, 10751, 14]",400157,en,Wonder Park,"A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.",7.5399,/8KomINZhIuJeB4oB7k7tkq8tmE.jpg,2019-03-13,Wonder Park,False,6.546,747
False,/Afw7y3RSNCM6hmJmIFdGpoNjNc6.jpg,"[35, 14, 10749]",381890,zh,美人鱼,"When Xuan's real estate project threatens the home of mermaids, Shan is sent to stop him. When they fall in love, he is encouraged to cancel the project. However, he must save them from bigger danger.",4.2386,/8YVB8VxQqx3J1FtOVvoHybBKNPS.jpg,2016-02-08,The Mermaid,False,6.546,482
False,/1SeydkGlChbUrYJeV95TNSLQsFt.jpg,"[16, 12, 35, 14]",125521,ja,スレイヤーズ RETURN,"Lina Inverse and Naga the White Serpent are back! What begins as a routine bandit-stomping turns into the adventure of a lifetime involving magical golems, an ancient Elven weapon and even someone bent on destroying the world. It's a predicament only Lina and Naga could get themselves in to.",2.9624,/fNQx9YD4nxpcWvriVm1paIxbMwB.jpg,1996-08-03,Slayers Return,False,6.5,2074
False,/3mmV3DuOpqc0eTUcrlFGoVl1p9T.jpg,"[16, 10749, 10751, 14]",16119,en,Cinderella III: A Twist in Time,"When Lady Tremaine steals the Fairy Godmother's wand and changes history, it's up to Cinderella to restore the timeline and reclaim her prince.",7.109,/9QzKXbQfPp59iZ3rwnkKEAkPaXx.jpg,2007-02-06,Cinderella III: A Twist in Time,False,6.546,1321
False,/oZc9fUwHJ880Q4lFP98s7T5a7Fe.jpg,"[28, 14, 12]",420426,ja,ブリーチ,"High school student Ichigo Kurosaki lives an ordinary life, besides being able to see ghosts and the blurry memories of his mother's death under strange circumstances when he was a kid. His peaceful world suddenly breaks as he meets Rukia Kuchiki, a God of Death.",2.5785,/hpZVfeJaCilXr9Br7wO9xkfZn7V.jpg,2018-07-20,Bleach,False,6.543,575
False,/5xgtdWDqBhc2nD5e6zlgyjeQ6XD.jpg,"[35, 14, 27]",6069,en,The Witches of Eastwick,"Three single women in a picturesque village have their wishes granted, at a cost, when a mysterious and flamboyant man arrives in their lives.",7.3377,/p5OivnZuXfy5E3BKKFIeSidmwys.jpg,1987-06-12,The Witches of Eastwick,False,6.5,1536
False,/pz38t7dTtW6iNTGtiyL53M7cCw0.jpg,"[10751, 12, 14]",54318,en,The Water Horse,A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.,4.6169,/h9DV6KItNutJmrPzT1xrAO6fIzy.jpg,2007-12-25,The Water Horse,False,6.54,1143
False,/rT7Kn7aT5owqpPSRSbxUmqRNz4w.jpg,"[14, 28, 53]",12437,en,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",7.8791,/yW9gF7rGn8EoV8B8rxOx1xjxVZf.jpg,2009-01-22,Underworld: Rise of the Lycans,False,6.54,3918
False,/2oaTLhpbnX8kfrlJTostT27uL5j.jpg,"[35, 14, 878, 10749]",11814,en,Weird Science,"Two unpopular teenagers, Gary and Wyatt, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men.",7.3836,/jaEauZd2joSAKn42D83gm3S0y3F.jpg,1985-08-01,Weird Science,False,6.537,1527
False,/dLGQo5Xq6H18vPx00Czot8VHi3K.jpg,"[12, 14, 16, 28, 10751]",10991,ja,劇場版ポケットモンスター 結晶塔の帝王 ENTEI,"When the sadness of her father's disappearance gets to Molly Hale, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mother, Ash — alongside Misty and Brock — invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",5.2881,/hrBWiMWnD7mheMx846ycUWA3ohs.jpg,2000-07-08,Pokémon 3: The Movie,False,6.537,679
False,/x5ufEAM7bS7DVXaovApamQh5BNE.jpg,"[16, 14, 12]",37933,ja,ゲド戦記,"Something bizarre has come over the land. The kingdom is deteriorating. People are beginning to act strange... What's even more strange is that people are beginning to see dragons, which shouldn't enter the world of humans. Due to all these bizarre events, Ged, a wandering wizard, is investigating the cause. During his journey, he meets Prince Arren, a young distraught teenage boy. While Arren may look like a shy young teen, he has a severe dark side, which grants him strength, hatred, ruthlessness and has no mercy, especially when it comes to protecting Teru. For the witch Kumo this is a perfect opportunity. She can use the boy's ""fears"" against the very one who would help him, Ged.",4.6067,/y0VnJt4eRPMjA1hpJ8f1EFoVaSf.jpg,2006-07-29,Tales from Earthsea,False,6.528,1474
False,/zLj0peaxy5y2SlC6wNIQ4V0pfqg.jpg,"[16, 10751, 35, 14, 12]",1139829,en,Orion and the Dark,"A boy with an active imagination faces his fears on an unforgettable journey through the night with his new friend: a giant, smiling creature named Dark.",7.0017,/N2ddXhBX5kqwA9flbm2yqFtX6b.jpg,2024-02-01,Orion and the Dark,False,6.526,631
False,/7S0bXv3BqCuPfImKRf5kkmBVYZR.jpg,"[28, 12, 14]",572802,en,Aquaman and the Lost Kingdom,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Arthur (Aquaman) forges an alliance with his imprisoned brother. They must protect the kingdom.",13.7223,/7lTnXOy0iNtBAdRP3TZvaKJ77F6.jpg,2023-12-20,Aquaman and the Lost Kingdom,False,6.526,3442
False,/iR3tV8NXFls4UKzPA60D4zrI7Jh.jpg,"[35, 27, 14]",928,en,Gremlins 2: The New Batch,"Young sweethearts Billy and Kate move to the Big Apple, land jobs in a high-tech office park and soon reunite with the friendly and lovable Gizmo. But a series of accidents creates a whole new generation of Gremlins. The situation worsens when the devilish green creatures invade a top-secret laboratory and develop genetically altered powers, making them even harder to destroy!",8.1263,/35F5yD7MljvBE2AC0NHAVCoPGEi.jpg,1990-06-15,Gremlins 2: The New Batch,False,6.523,2875
False,/sTQNRqLbfCXolrb5CizAW1dj528.jpg,"[878, 14, 28]",246655,en,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",13.5518,/2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg,2016-05-18,X-Men: Apocalypse,False,6.522,13688
False,/iDgK5UFgXKVqegWYc5tl58qfGOw.jpg,"[35, 10749, 18, 14]",12797,en,Ghost Town,"Bertram Pincus, a cranky, people-hating Manhattan dentist, develops the unwelcome ability to see dead people. Really annoying dead people. Even worse, they all want something from him, particularly Frank Herlihy, a smooth-talking ghost, who pesters him into a romantic scheme involving his widow Gwen. They are soon entangled in a hilarious predicament between the now and the hereafter!",5.4282,/b8VS14DwpLlugTxVWSllYU0Gjn5.jpg,2008-09-19,Ghost Town,False,6.522,1046
False,/kM9D0sVUiaOclaw1dLNm6a2jEG7.jpg,"[18, 53, 14]",10052,en,Dragonfly,A grieving doctor is being contacted by his late wife through his patient's near death experiences.,5.6126,/tafDYI10ZhorJ6nmsPqUfzQpRLn.jpg,2002-02-22,Dragonfly,False,6.522,921
False,/8tNX8s3j1O0eqilOQkuroRLyOZA.jpg,"[28, 14, 12]",458576,en,Monster Hunter,"A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",6.8769,/1UCOF11QCw8kcqvce8LKOO6pimh.jpg,2020-12-03,Monster Hunter,False,6.521,3530
False,/Nfwmdxl2EDvVVE4An18Lio6tSx.jpg,"[16, 35, 10751, 12, 14]",12222,en,Horton Hears a Who!,"An imaginative elephant named Horton hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, who thinks he has lost his mind, he is determined to save the tiny particle.",9.9628,/6k47Z3A5zI2rxubTMwiLyIqQLLr.jpg,2008-03-03,Horton Hears a Who!,False,6.518,3518
False,/p89QeYRc2u0rX0eKKU4TLJStwHO.jpg,"[14, 18, 35, 10751]",11395,en,The Santa Clause,"On Christmas Eve, divorced dad Scott Calvin and his son discover Santa Claus has fallen off their roof. When Scott takes the reins of the magical sleigh, he finds he is now the new Santa, and must convince a world of disbelievers, including himself.",5.754,/hvV2rI60qOYELT7tHHLpxtafnBZ.jpg,1994-11-11,The Santa Clause,False,6.515,2272
False,/oGzToOBTRdXVOrHj8r0VgK3d2sU.jpg,"[14, 10751, 35]",400650,en,Mary Poppins Returns,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",6.5311,/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg,2018-12-13,Mary Poppins Returns,False,6.512,3446
False,/ieTEC1HsZ69FVR6hcjdrdq3Ale5.jpg,"[35, 14, 10749]",37725,en,It's a Boy Girl Thing,"A visit to a natural history museum proves catastrophic for two high school rivals, an overachiever and a jock, when an ancient Aztec statue casts a spell that causes them to switch bodies and see exactly what it's like to walk in the other's shoes.",5.2375,/uA4ZJdlILmIGSqBjfM4mkWvtcTt.jpg,2006-07-15,It's a Boy Girl Thing,False,6.512,1094
False,/w4bRVvptwS5i2GJpvQkiPhlZqF0.jpg,"[14, 18, 53]",11559,en,Tideland,"Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination.",5.0026,/mjCRfmxg7awp5kVIM1lHR0d7S4A.jpg,2005-10-13,Tideland,False,6.512,609
False,/5QEOy0QEpad9QsXeMxuGHPXMale.jpg,"[28, 12, 14]",76338,en,Thor: The Dark World,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",12.0279,/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg,2013-10-30,Thor: The Dark World,False,6.51,18231
False,/obApq0Prmf740t0b3QoxoSxjYW1.jpg,"[16, 878, 12, 14, 10402]",11827,en,Heavy Metal,"The embodiment of ultimate evil, a glowing orb terrorizes a young girl with bizarre stories of dark fantasy, eroticism and horror.",5.7708,/atUtWrDlLzT1yeVK2EoYtvbS963.jpg,1981-08-07,Heavy Metal,False,6.5,773
